c0.source	c0.geneId	c0.source.1	c0.geneId.1	c0.source.2	c0.geneId.2	c0.associationType	c0.originalSource	c0.originalSource.1	c0.originalSource.2	c0.sentence	c0.pmid	c1.pantherName	c1.symbol	c1.geneId	c1.description	c1.symbol.1	c1.geneId.1	c2.diseaseId	c2.name	c2.hpoName	c2.diseaseId.1	c2.name.1	c2.STY	c2.MESH	c2.diseaseClassName	c2.doName	c2.type	c2.OMIM	c2.type.1	c3.score	c4.year
ALL	3439	ALL	3439	ALL	3439	Biomarker	BEFREE	BEFREE	BEFREE	Our case-control study in Angolan children aimed at highlighting the role of <span class= gene  id= 23585679-3-77-83 >IFN (&alpha;</span>, &beta;) receptor 1 (IFNAR1) in progression to <span class= disease  id= 23585679-3-126-128 >CM</span>.	23585679	signaling molecule	IFNA1	3439	interferon alpha 1	IFNA1	3439	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2013
ALL	3439	ALL	3439	ALL	3439	Biomarker	BEFREE	BEFREE	BEFREE	Mice lacking IRF3, IRF7, the kinase TBK1 or the type I <span class= gene  id= 21820332-5-55-58 >IFN</span> receptor were resistant to otherwise lethal <span class= disease  id= 21820332-5-103-119 >cerebral malaria</span>.	21820332	signaling molecule	IFNA1	3439	interferon alpha 1	IFNA1	3439	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2011
ALL	3439	ALL	3439	ALL	3439	Biomarker	BEFREE	BEFREE	BEFREE	Therefore, the type I <span class= gene  id= 23780878-9-22-27 >IFN-&alpha;</span>/&beta; receptor pathway contributes to brain T-cell responses and microvascular pathology, although it is not as essential as IFN-&gamma; for the development of <span class= disease  id= 23780878-9-178-194 >cerebral malaria</span> upon hepatic or blood-stage PbA infection.	23780878	signaling molecule	IFNA1	3439	interferon alpha 1	IFNA1	3439	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2013
ALL	3447	ALL	3447	ALL	3447	Biomarker	BEFREE	BEFREE	BEFREE	Our case-control study in Angolan children aimed at highlighting the role of <span class= gene  id= 23585679-3-77-83 >IFN (&alpha;</span>, &beta;) receptor 1 (IFNAR1) in progression to <span class= disease  id= 23585679-3-126-128 >CM</span>.	23585679	signaling molecule	IFNA13	3447	interferon alpha 13	IFNA13	3447	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2013
ALL	3447	ALL	3447	ALL	3447	Biomarker	BEFREE	BEFREE	BEFREE	Therefore, the type I <span class= gene  id= 23780878-9-22-27 >IFN-&alpha;</span>/&beta; receptor pathway contributes to brain T-cell responses and microvascular pathology, although it is not as essential as IFN-&gamma; for the development of <span class= disease  id= 23780878-9-178-194 >cerebral malaria</span> upon hepatic or blood-stage PbA infection.	23780878	signaling molecule	IFNA13	3447	interferon alpha 13	IFNA13	3447	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2013
ALL	3447	ALL	3447	ALL	3447	Biomarker	BEFREE	BEFREE	BEFREE	Mice lacking IRF3, IRF7, the kinase TBK1 or the type I <span class= gene  id= 21820332-5-55-58 >IFN</span> receptor were resistant to otherwise lethal <span class= disease  id= 21820332-5-103-119 >cerebral malaria</span>.	21820332	signaling molecule	IFNA13	3447	interferon alpha 13	IFNA13	3447	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2011
ALL	3586	ALL	3586	ALL	3586	GeneticVariation	BEFREE	BEFREE	BEFREE	In this study, <span class= gene  id= 11023485-2-15-20 >IL-10</span>:TNF plasma level ratios &lt;1 were found to be a risk factor for both <span class= disease  id= 11023485-2-88-104 >cerebral malaria</span> and severe anemia (P=.009), whereas higher IL-10:TNF ratios were observed more frequently in hyperparasitemic individuals.	11023485	signaling molecule	IL10	3586	interleukin 10	IL10	3586	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2000
ALL	3586	ALL	3586	ALL	3586	GeneticVariation	BEFREE	BEFREE	BEFREE	MAS with coma/<span class= disease  id= 23614351-11-14-30 >cerebral malaria</span> were strongly associated with EMR1-<span class= variant  dbSNP= rs373533  genes_norm= 132014-1950-2015-2539-27190-3586-50604 >rs373533</span> in Kumasi (p = 0.00019) and <span class= gene  id= 23614351-11-103-107 >IL10</span>-<span class= variant  dbSNP= rs3024500  genes_norm= 132014-1950-2015-2539-27190-3586-50604 >rs3024500</span> in the pooled analysis across the sites (p = 0.00064).	23614351	signaling molecule	IL10	3586	interleukin 10	IL10	3586	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2013
ALL	3586	ALL	3586	ALL	3586	Biomarker	BEFREE	BEFREE	BEFREE	Our results confirm the known protective effect of HbS against severe malaria and also reveal a protective effect of SNPs in <span class= gene  id= 24312262-5-125-139 >interleukin-10</span> (<span class= gene  id= 24312262-5-141-145 >IL10</span>) <span class= disease  id= 24312262-5-147-163 >cerebral malaria</span> and hyperpyrexia.	24312262	signaling molecule	IL10	3586	interleukin 10	IL10	3586	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2013
ALL	3627	ALL	3627	ALL	3627	Biomarker	BEFREE	BEFREE	BEFREE	Pharmacologic inhibition of <span class= gene  id= 23630573-0-28-34 >CXCL10</span> in combination with anti-malarial therapy eliminates mortality associated with murine model of <span class= disease  id= 23630573-0-130-146 >cerebral malaria</span>.	23630573	signaling molecule	CXCL10	3627	C-X-C motif chemokine ligand 10	CXCL10	3627	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2013
ALL	3627	ALL	3627	ALL	3627	Biomarker	BEFREE	BEFREE	BEFREE	Synergistic induction of <span class= gene  id= 26687629-0-25-31 >CXCL10</span> by interferon-gamma and lymphotoxin-alpha in astrocytes: Possible role in <span class= disease  id= 26687629-0-106-122 >cerebral malaria</span>.	26687629	signaling molecule	CXCL10	3627	C-X-C motif chemokine ligand 10	CXCL10	3627	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2015
ALL	3627	ALL	3627	ALL	3627	GeneticVariation	BEFREE	BEFREE	BEFREE	<span class= gene  id= 24349056-0-0-6 >CXCL10</span> gene promoter polymorphism -1447A&gt;G correlates with plasma <span class= gene  id= 24349056-0-66-72 >CXCL10</span> levels and is associated with male susceptibility to <span class= disease  id= 24349056-0-126-142 >cerebral malaria</span>.	24349056	signaling molecule	CXCL10	3627	C-X-C motif chemokine ligand 10	CXCL10	3627	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2013
ALL	4049	ALL	4049	ALL	4049	Biomarker	BEFREE	BEFREE	BEFREE	Synergistic induction of CXCL10 by interferon-gamma and <span class= gene  id= 26687629-0-56-73 >lymphotoxin-alpha</span> in astrocytes: Possible role in <span class= disease  id= 26687629-0-106-122 >cerebral malaria</span>.	26687629	signaling molecule	LTA	4049	lymphotoxin alpha	LTA	4049	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2015
ALL	4049	ALL	4049	ALL	4049	Biomarker	BEFREE	BEFREE	BEFREE	<span class= gene  id= 20500087-2-0-17 >Lymphotoxin-alpha</span> (<span class= gene  id= 20500087-2-19-26 >LTalpha</span>) has been associated with the development of <span class= disease  id= 20500087-2-72-88 >cerebral malaria</span> (<span class= disease  id= 20500087-2-90-92 >CM</span>) and other severe malaria (SM) syndromes.	20500087	signaling molecule	LTA	4049	lymphotoxin alpha	LTA	4049	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2010
ALL	4049	ALL	4049	ALL	4049	Biomarker	BEFREE	BEFREE	BEFREE	Previous studies indicate that tumour necrosis factor (TNF) and <span class= gene  id= 21029472-3-64-81 >lymphotoxin alpha</span> (<span class= gene  id= 21029472-3-83-86 >LT&alpha;</span>) may be important for the development of <span class= disease  id= 21029472-3-128-144 >cerebral malaria</span> (<span class= disease  id= 21029472-3-146-148 >CM</span>) and other SM syndromes.	21029472	signaling molecule	LTA	4049	lymphotoxin alpha	LTA	4049	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0008241803526393	2010
ALL	19	ALL	19	ALL	19	GeneticVariation	BEFREE	BEFREE	BEFREE	We report here for the first time an association of <span class= gene  id= 23381994-8-52-57 >ABCA1</span> promoter polymorphisms with susceptibility to severe malaria, especially to <span class= disease  id= 23381994-8-134-136 >CM</span> and MOD, indicating the protective effect of the mutant variant of the polymorphism.	23381994	transporter	ABCA1	19	ATP binding cassette subfamily A member 1	ABCA1	19	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0005494535684262	2013
ALL	19	ALL	19	ALL	19	GeneticVariation	BEFREE	BEFREE	BEFREE	<span class= gene  id= 15632021-0-0-5 >ABCA1</span> gene deletion protects against <span class= disease  id= 15632021-0-37-53 >cerebral malaria</span>: potential pathogenic role of microparticles in neuropathology.	15632021	transporter	ABCA1	19	ATP binding cassette subfamily A member 1	ABCA1	19	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0005494535684262	2005
ALL	3620	ALL	3620	ALL	3620	Biomarker	BEFREE	BEFREE	BEFREE	These data suggest that although <span class= gene  id= 19000912-5-33-38 >IDO-1</span> is <span class= negexp >not directly involved</span> in the pathogenesis of <span class= disease  id= 19000912-5-87-89 >CM</span> in C57BL/6 mice, the production of the kynurenine pathway metabolite PA may contribute to the development of murine <span class= disease  id= 19000912-5-206-208 >CM</span>.	19000912	null	IDO1	3620	indoleamine 2,3-dioxygenase 1	IDO1	3620	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0005494535684262	2008
ALL	3620	ALL	3620	ALL	3620	Biomarker	BEFREE	BEFREE	BEFREE	<span class= gene  id= 26459907-3-0-5 >IDO-1</span> plays a central role in the pathogenesis of <span class= disease  id= 26459907-3-50-66 >cerebral malaria</span>, which is the most severe and often fatal neurological complication of infection with Plasmodium falciparum.	26459907	null	IDO1	3620	indoleamine 2,3-dioxygenase 1	IDO1	3620	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0005494535684262	2015
ALL	6401	ALL	6401	ALL	6401	GeneticVariation	BEFREE	BEFREE	BEFREE	The THBS1 haplotype CCCCA (<span class= variant  dbSNP= rs1478604  genes_norm= 1401-4153-6401-7057 >rs1478604</span>, <span class= variant  dbSNP= rs7170682  genes_norm= 1401-4153-6401-7057 >rs7170682</span>, <span class= variant  dbSNP= rs2664141  genes_norm= 1401-4153-6401-7057 >rs2664141</span>, <span class= variant  dbSNP= rs12912082  genes_norm= 1401-4153-6401-7057 >rs12912082</span>, <span class= variant  dbSNP= rs3743125  genes_norm= 1401-4153-6401-7057 >rs3743125</span>) was a risk factor in the endemic region (relative risk = 3.78) and an <span class= gene  id= 26194693-3-153-157 >ESEL</span> SNP (<span class= variant  dbSNP= rs5368  genes_norm= 1401-4153-6401-7057 >rs5368</span>, <span class= variant  dbSNP= <span class= variant  dbSNP= rs5368  genes_norm= 1401-4153-6401-7057 >rs5368</span>  genes_norm= 6401 >His468Tyr</span>) associated with <span class= disease  id= 26194693-3-198-214 >cerebral malaria</span> (<span class= disease  id= 26194693-3-216-218 >CM</span>) [<span class= disease  id= 26194693-3-221-223 >CM</span> vs. non-cerebral malaria (NCM), odds ratio (OR)?= 2.23, p = 0.03].	26194693	null	SELE	6401	selectin E	SELE	6401	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0005494535684262	2015
ALL	6401	ALL	6401	ALL	6401	AlteredExpression	BEFREE	BEFREE	BEFREE	Post-mortem brain tissue from patients who died from <span class= disease  id= 1383378-5-53-69 >cerebral malaria</span> expressed multiple cell adhesion molecules including <span class= gene  id= 1383378-5-123-129 >ELAM-1</span> and VCAM-1 on cerebral microvascular endothelium not expressed in brains of individuals who died from other causes.	1383378	null	SELE	6401	selectin E	SELE	6401	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0005494535684262	1992
ALL	100506742	ALL	100506742	ALL	100506742	Biomarker	BEFREE	BEFREE	BEFREE	Here, we investigated the role of <span class= gene  id= 20876354-4-34-44 >caspase-12</span> in the control of parasite replication and pathogenesis in malaria and report that <span class= gene  id= 20876354-4-128-138 >caspase-12</span> dampened parasite clearance in blood-stage malaria and modulated susceptibility to <span class= disease  id= 20876354-4-222-238 >cerebral malaria</span>.	20876354	protease; enzyme modulator; hydrolase	CASP12	100506742	caspase 12 (gene/pseudogene)	CASP12	100506742	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2010
ALL	10249	ALL	10249	ALL	10249	GeneticVariation	BEFREE	BEFREE	BEFREE	Further, the overall haplotype analysis for all the three loci showed predominantly two major haplotypes '<span class= gene  id= 20951238-4-106-109 >AAC</span>' coding for higher expression of CR1 and 'TGG' haplotype coding for low expression of CR1 level with the former haplotype being significantly associated with <span class= disease  id= 20951238-4-268-270 >CM</span> (P value&lt;0.00619 after Bonferroni correction) compared to mild malaria.	20951238	transferase	GLYAT	10249	glycine-N-acyltransferase	GLYAT	10249	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2010
ALL	10313	ALL	10313	ALL	10313	GeneticVariation	BEFREE	BEFREE	BEFREE	It identifies two X-linked genes associated with altered risk of severe malaria in females, identifies mutations in ADCY9, IL1A and CD40L as being associated with altered risk of severe respiratory distress and acidosis, both of which are characterised by high serum lactate levels, and also identifies novel genetic associations with severe malaria (TRIM5) and <span class= disease  id= 23144702-11-362-378 >cerebral malaria</span>(IL-13 and <span class= gene  id= 23144702-11-389-393 >RTN3</span>).	23144702	membrane traffic protein	RTN3	10313	reticulon 3	RTN3	10313	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2012
ALL	11093	ALL	11093	ALL	11093	GeneticVariation	BEFREE	BEFREE	BEFREE	Association of <span class= gene  id= 22168261-0-15-23 >ADAMTS13</span> polymorphism with <span class= disease  id= 22168261-0-42-58 >cerebral malaria</span>.	22168261	protease; enzyme modulator; hydrolase; extracellular matrix protein	ADAMTS13	11093	ADAM metallopeptidase with thrombospondin type 1 motif 13	ADAMTS13	11093	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2011
ALL	1116	ALL	1116	ALL	1116	Biomarker	BEFREE	BEFREE	BEFREE	<span class= gene  id= 25047113-0-0-18 >Chitinase 3-like 1</span> is induced by Plasmodium falciparum malaria and predicts outcome of <span class= disease  id= 25047113-0-87-103 >cerebral malaria</span> and severe malarial anaemia in a case-control study of African children.	25047113	hydrolase	CHI3L1	1116	chitinase 3 like 1	CHI3L1	1116	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2014
ALL	11169	ALL	11169	ALL	11169	GeneticVariation	BEFREE	BEFREE	BEFREE	The low plasma IFN- gamma concentrations in children with <span class= disease  id= 16088835-11-58-60 >CM</span> and the associations between a reduced risk of <span class= disease  id= 16088835-11-108-110 >CM</span> <span class= gene  id= 16088835-11-111-117 >and (1</span>) the IFNG-183T allele (which increases gene transcription) and (2) the IFNG-183G/T genotype are consistent with the concept that IFN-gamma protects against <span class= disease  id= 16088835-11-274-276 >CM</span>.	16088835	nucleic acid binding	WDHD1	11169	WD repeat and HMG-box DNA binding protein 1	WDHD1	11169	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2005
ALL	112744	ALL	112744	ALL	112744	Biomarker	BEFREE	BEFREE	BEFREE	The <span class= gene  id= 26667835-0-4-9 >IL17F</span> and IL17RA Genetic Variants Increase Risk of <span class= disease  id= 26667835-0-55-71 >Cerebral Malaria</span> in Two African Populations.	26667835	signaling molecule	IL17F	112744	interleukin 17F	IL17F	112744	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2015
ALL	115	ALL	115	ALL	115	GeneticVariation	BEFREE	BEFREE	BEFREE	It identifies two X-linked genes associated with altered risk of severe malaria in females, identifies mutations in <span class= gene  id= 23144702-11-116-121 >ADCY9</span>, IL1A and CD40L as being associated with altered risk of severe respiratory distress and acidosis, both of which are characterised by high serum lactate levels, and also identifies novel genetic associations with severe malaria (TRIM5) and <span class= disease  id= 23144702-11-362-378 >cerebral malaria</span>(IL-13 and RTN3).	23144702	lyase	ADCY9	115	adenylate cyclase 9	ADCY9	115	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2012
ALL	183	ALL	183	ALL	183	GeneticVariation	BEFREE	BEFREE	BEFREE	Gene polymorphisms in angiotensin I converting enzyme (ACE I/D) and <span class= gene  id= 20117248-0-68-82 >angiotensin II</span> converting enzyme (ACE2 C--&gt;T) protect against <span class= disease  id= 20117248-0-130-146 >cerebral malaria</span> in Indian adults.	20117248	enzyme modulator	AGT	183	angiotensinogen	AGT	183	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2010
ALL	1984	ALL	1984	ALL	1984	AlteredExpression	BEFREE	BEFREE	BEFREE	CNI-1493 prevented infected mice from experimental <span class= disease  id= 22694849-3-51-67 >cerebral malaria</span> by decreasing the levels in hypusinated <span class= gene  id= 22694849-3-108-114 >eIF-5A</span> and serum TNF, implicating a link between cytokine signaling and the hypusine pathway.Therefore we addressed the question whether either DHS itself or eIF-5A is required for the outcome of severe malaria.	22694849	nucleic acid binding	EIF5A	1984	eukaryotic translation initiation factor 5A	EIF5A	1984	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2012
ALL	2015	ALL	2015	ALL	2015	GeneticVariation	BEFREE	BEFREE	BEFREE	MAS with coma/<span class= disease  id= 23614351-11-14-30 >cerebral malaria</span> were strongly associated with <span class= gene  id= 23614351-11-61-65 >EMR1</span>-<span class= variant  dbSNP= rs373533  genes_norm= 132014-1950-2015-2539-27190-3586-50604 >rs373533</span> in Kumasi (p = 0.00019) and IL10-<span class= variant  dbSNP= rs3024500  genes_norm= 132014-1950-2015-2539-27190-3586-50604 >rs3024500</span> in the pooled analysis across the sites (p = 0.00064).	23614351	defense/immunity protein; receptor	ADGRE1	2015	adhesion G protein-coupled receptor E1	ADGRE1	2015	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2013
ALL	2056	ALL	2056	ALL	2056	Biomarker	BEFREE	BEFREE	BEFREE	Recombinant human <span class= gene  id= 18179698-0-18-32 >erythropoietin</span> increases survival and reduces neuronal apoptosis in a murine model of <span class= disease  id= 18179698-0-104-120 >cerebral malaria</span>.	18179698	signaling molecule	EPO	2056	erythropoietin	EPO	2056	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2008
ALL	2213	ALL	2213	ALL	2213	AlteredExpression	BEFREE	BEFREE	BEFREE	Mice that are prone to SLE because of a deficiency in <span class= gene  id= 21187399-4-54-61 >Fc&gamma;RIIB</span> or overexpression of Toll-like receptor 7 are protected from death caused by <span class= disease  id= 21187399-4-139-155 >cerebral malaria</span>.	21187399	cell adhesion molecule	FCGR2B	2213	Fc fragment of IgG receptor IIb	FCGR2B	2213	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2011
ALL	23632	ALL	23632	ALL	23632	GeneticVariation	BEFREE	BEFREE	BEFREE	The IFNG-183G/T and IFNG(<span class= gene  id= 16088835-10-25-30 >CA)14</span>/(<span class= gene  id= 16088835-10-32-37 >CA)14</span> genotypes were more frequent in children with UM than in children with <span class= disease  id= 16088835-10-109-111 >CM</span> (odds ratio, 0.30 and 0.34, respectively).	16088835	lyase	CA14	23632	carbonic anhydrase 14	CA14	23632	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2005
ALL	23765	ALL	23765	ALL	23765	GeneticVariation	BEFREE	BEFREE	BEFREE	The IL17F and <span class= gene  id= 26667835-0-14-20 >IL17RA</span> Genetic Variants Increase Risk of <span class= disease  id= 26667835-0-55-71 >Cerebral Malaria</span> in Two African Populations.	26667835	null	IL17RA	23765	interleukin 17 receptor A	IL17RA	23765	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2015
ALL	25928	ALL	25928	ALL	25928	GeneticVariation	BEFREE	BEFREE	BEFREE	However, pair <span class= gene  id= 26462624-8-14-18 >wise</span> LD analysis revealed significant linkage between <span class= variant  dbSNP= NA  genes_norm= NA >T-1237C</span> and <span class= variant  dbSNP= NA  genes_norm= NA >T-1486C</span>, whereas haplotype analysis showed significantly low frequency of C-T haplotype in <span class= disease  id= 26462624-8-171-173 >CM</span> (p=0.005, pc=0.02) and high frequency of T-C haplotype in NCSM as compared to mild malaria.	26462624	null	SOSTDC1	25928	sclerostin domain containing 1	SOSTDC1	25928	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2015
ALL	283420	ALL	283420	ALL	283420	Biomarker	BEFREE	BEFREE	BEFREE	Cutting edge: <span class= gene  id= 22732587-0-14-20 >Clec9A</span>+ dendritic cells mediate the development of experimental <span class= disease  id= 22732587-0-78-94 >cerebral malaria</span>.	22732587	signaling molecule	CLEC9A	283420	C-type lectin domain family 9 member A	CLEC9A	283420	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2012
ALL	285	ALL	285	ALL	285	Biomarker	BEFREE	BEFREE	BEFREE	Whether by its antiplasmodial activity and/or by some unknown mechanisms, <span class= gene  id= 20117248-4-74-80 >Ang II</span> protects from susceptibility to <span class= disease  id= 20117248-4-113-129 >cerebral malaria</span> remains to be investigated.	20117248	signaling molecule	ANGPT2	285	angiopoietin 2	ANGPT2	285	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2010
ALL	29110	ALL	29110	ALL	29110	Biomarker	BEFREE	BEFREE	BEFREE	Mice lacking IRF3, IRF7, the kinase <span class= gene  id= 21820332-5-36-40 >TBK1</span> or the type I IFN receptor were resistant to otherwise lethal <span class= disease  id= 21820332-5-103-119 >cerebral malaria</span>.	21820332	transferase; kinase	TBK1	29110	TANK binding kinase 1	TBK1	29110	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2011
ALL	324	ALL	324	ALL	324	Biomarker	BEFREE	BEFREE	BEFREE	Cutting edge: conventional dendritic cells are the critical <span class= gene  id= 17475826-0-60-63 >APC</span> required for the induction of experimental <span class= disease  id= 17475826-0-107-123 >cerebral malaria</span>.	17475826	null	APC	324	APC, WNT signaling pathway regulator	APC	324	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2007
ALL	3347	ALL	3347	ALL	3347	GeneticVariation	BEFREE	BEFREE	BEFREE	In a study of 185 Black Tanzanian subjects, there were <span class= negexp >no significant differences in</span> <span class= gene  id= 9222761-11-85-89 >HIS2</span>(2) allelic frequencies between the various test groups: for 86 <span class= disease  id= 9222761-11-153-169 >cerebral malaria</span> subjects, 54 uncomplicated malaria subjects, and 45 combined asymptomatic parasitemia and health controls, HIS2(2) frequencies were 0.16, 0.17 and 0.17 respectively.	9222761	null	HTN3	3347	histatin 3	HTN3	3347	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	1997
